"ensembl_gene_id" "peak" "chr" "start" "end" "fc" "p.x" "gene_name" "description" "chromosome_name" "start_position" "end_position" "strand" "genes" "logFC" "logCPM" "LR" "p.y" "FDR" "CFDR"
"ENSGACG00000011015" "groupXI-705" "groupXI" 9066923 9067127 2.77 1.33e-05 "socs3" "suppressor of cytokine signaling 3a (socs3), mRNA [Source:RefSeq mRNA;Acc:NM_001267658]" "groupXI" 9066121 9067557 -1 "ENSGACG00000011015" 0.52211881106888 1.03459043981178 1.31383393925394 0.251701671288841 0.99957234361132 0.785261478161114
"ENSGACG00000011017" "groupXII-36" "groupXII" 14215110 14215314 2.62 2.86e-14 "rca2.1" "regulator of complement activation group 2 gene 1 [Source:ZFIN;Acc:ZDB-GENE-050320-60]" "groupXII" 14228524 14229902 -1 "ENSGACG00000011017" 0.147821565661683 4.8864592346089 0.174394993759819 0.676235014399202 0.99957234361132 0.999832494075397
"ENSGACG00000011043" "groupXV-387" "groupXV" 10347071 10347287 2.45 2.26e-05 "palm1b" "paralemmin 1b [Source:ZFIN;Acc:ZDB-GENE-040426-1147]" "groupXV" 10335046 10342463 1 "ENSGACG00000011043" -0.103069681919647 4.53098085520676 1.01935811743638 0.312671313884178 0.99957234361132 0.861718398203558
"ENSGACG00000011046" "groupXIX-713" "groupXIX" 13090737 13090941 3.71 2.23e-05 "mob2a" "MOB kinase activator 2a [Source:ZFIN;Acc:ZDB-GENE-040718-56]" "groupXIX" 13053541 13067484 -1 "ENSGACG00000011046" 0.0326123692665792 3.54209687290935 0.0914844883117372 0.762298351412787 0.99957234361132 0.999832494075397
"ENSGACG00000011048" "groupXV-846" "groupXV" 10351277 10351481 4.55 2.18e-08 "ptbp1a" "polypyrimidine tract binding protein 1a [Source:ZFIN;Acc:ZDB-GENE-050522-492]" "groupXV" 10348413 10358210 1 "ENSGACG00000011048" 0.0167901089734413 4.40316504985724 0.0234721340469441 0.878235683099279 0.99957234361132 0.999832494075397
"ENSGACG00000011048" "groupXV-387" "groupXV" 10347071 10347287 2.45 2.26e-05 "ptbp1a" "polypyrimidine tract binding protein 1a [Source:ZFIN;Acc:ZDB-GENE-050522-492]" "groupXV" 10348413 10358210 1 "ENSGACG00000011048" 0.0167901089734413 4.40316504985724 0.0234721340469441 0.878235683099279 0.99957234361132 0.999832494075397
"ENSGACG00000011050" "groupXIX-713" "groupXIX" 13090737 13090941 3.71 2.23e-05 "dusp8a" "dual specificity phosphatase 8a [Source:ZFIN;Acc:ZDB-GENE-040426-1842]" "groupXIX" 13104588 13132814 -1 "ENSGACG00000011050" -0.012539777820072 5.09149731176336 0.0229360190571448 0.879623571443817 0.99957234361132 0.999832494075397
"ENSGACG00000011052" "groupXV-577" "groupXV" 10429741 10429945 4.88 2.02e-12 "efna2" "ephrin A2 [Source:ZFIN;Acc:ZDB-GENE-990415-66]" "groupXV" 10417087 10424205 1 "ENSGACG00000011052" 0.00319530517874918 1.95579816232988 0.000276443917618607 0.986734501597676 0.99957234361132 0.999832494075397
"ENSGACG00000011055" "groupXV-577" "groupXV" 10429741 10429945 4.88 2.02e-12 "SNAP23" "synaptosomal-associated protein, 23kDa [Source:HGNC Symbol;Acc:HGNC:11131]" "groupXV" 10429950 10439435 1 "ENSGACG00000011055" -0.0584112547451539 3.8151767303568 0.0840437562314627 0.771890437470381 0.99957234361132 0.999832494075397
"ENSGACG00000011092" "groupVI-399" "groupVI" 14298440 14298644 2.44 9.98e-06 "tbc1d12a" "TBC1 domain family, member 12a [Source:ZFIN;Acc:ZDB-GENE-030131-3920]" "groupVI" 14289079 14293110 -1 "ENSGACG00000011092" 0.0612742655201234 3.82368116301135 0.275362265329456 0.599757190838663 0.99957234361132 0.999832494075397
"ENSGACG00000011099" "groupVI-399" "groupVI" 14298440 14298644 2.44 9.98e-06 "SLC22A15" "solute carrier family 22, member 15 [Source:HGNC Symbol;Acc:HGNC:20301]" "groupVI" 14304898 14310116 -1 "ENSGACG00000011099" 0.0596565850476471 2.69463747567327 0.155906178000933 0.692953914060423 0.99957234361132 0.999832494075397
"ENSGACG00000011099" "groupVI-842" "groupVI" 14318871 14319075 3.68 7.31e-06 "SLC22A15" "solute carrier family 22, member 15 [Source:HGNC Symbol;Acc:HGNC:20301]" "groupVI" 14304898 14310116 -1 "ENSGACG00000011099" 0.0596565850476471 2.69463747567327 0.155906178000933 0.692953914060423 0.99957234361132 0.999832494075397
"ENSGACG00000011110" "groupVI-842" "groupVI" 14318871 14319075 3.68 7.31e-06 "kif11" "kinesin family member 11 [Source:ZFIN;Acc:ZDB-GENE-020426-1]" "groupVI" 14319276 14327176 -1 "ENSGACG00000011110" 0.00200542856555401 1.40117801607149 3.69433971272315e-05 0.995150401310472 0.99957234361132 0.999832494075397
"ENSGACG00000011111" "groupXIII-677" "groupXIII" 12328282 12328486 2.93 1.3e-05 "AGPAT6 (1 of 2)" "1-acylglycerol-3-phosphate O-acyltransferase 6 [Source:HGNC Symbol;Acc:HGNC:20880]" "groupXIII" 12321779 12331323 -1 "ENSGACG00000011111" -0.0197339614748037 5.40673289765169 0.0481860316546943 0.826250322120862 0.99957234361132 0.999832494075397
"ENSGACG00000011152" "groupVIII-849" "groupVIII" 14055933 14056137 3.03 1.24e-05 "elavl4" "ELAV (embryonic lethal, abnormal vision, Drosophila)-like 4 (Hu antigen D) [Source:ZFIN;Acc:ZDB-GENE-990415-246]" "groupVIII" 13997640 14027578 -1 "ENSGACG00000011152" -0.150420080920512 5.6452902587509 2.47530046815572 0.115647340918076 0.99957234361132 0.485440756136367
"ENSGACG00000011207" "groupXI-2163" "groupXI" 9594594 9594810 8.66 1.02e-05 "SOX8 (2 of 2)" "SRY (sex determining region Y)-box 8 [Source:HGNC Symbol;Acc:HGNC:11203]" "groupXI" 9561434 9563529 -1 "ENSGACG00000011207" -0.104987935596389 4.40133403992836 1.007436793279 0.315517688035599 0.99957234361132 0.864739117176155
"ENSGACG00000011209" "groupXII-290" "groupXII" 14964952 14965156 2.02 2.79e-05 "fam132a" "family with sequence similarity 132, member A [Source:ZFIN;Acc:ZDB-GENE-061215-120]" "groupXII" 14949263 14954011 -1 "ENSGACG00000011209" 0.17413044892927 2.4868449386163 0.482697189204735 0.487203134176405 0.99957234361132 0.975486566163281
"ENSGACG00000011215" "groupXI-2163" "groupXI" 9594594 9594810 8.66 1.02e-05 "RAB26 (2 of 2)" "RAB26, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:14259]" "groupXI" 9601359 9629627 1 "ENSGACG00000011215" -0.0123871900603887 3.49535033711101 0.00899653035258297 0.924433938722847 0.99957234361132 0.999832494075397
"ENSGACG00000011217" "groupXII-290" "groupXII" 14964952 14965156 2.02 2.79e-05 "sdf4" "stromal cell derived factor 4 [Source:ZFIN;Acc:ZDB-GENE-040426-2061]" "groupXII" 14965952 14968778 1 "ENSGACG00000011217" 0.0471931009781752 5.68409100318498 0.248074793644875 0.618433948505027 0.99957234361132 0.999832494075397
"ENSGACG00000011223" "groupI-1775" "groupI" 12342580 12342784 6.5 2.5e-08 "proca1" "protein interacting with cyclin A1 [Source:ZFIN;Acc:ZDB-GENE-110418-1]" "groupI" 12328410 12330059 1 "ENSGACG00000011223" -0.202100887241084 0.779928750472825 0.278000265850014 0.598014918725656 0.99957234361132 0.999832494075397
"ENSGACG00000011243" "groupXIX-946" "groupXIX" 13485228 13485444 4.23 7.14e-05 "tmem86a" "transmembrane protein 86A [Source:ZFIN;Acc:ZDB-GENE-050320-81]" "groupXIX" 13480542 13482024 1 "ENSGACG00000011243" 0.118769990583552 1.72889742224558 0.320108833819594 0.571542247160233 0.99957234361132 0.996281547421344
"ENSGACG00000011246" "groupXIX-946" "groupXIX" 13485228 13485444 4.23 7.14e-05 "" "" "groupXIX" 13489378 13490063 -1 "ENSGACG00000011246" 0.0329888060367077 -0.356244222193207 0.00901514638964329 0.924356031146869 0.99957234361132 0.999832494075397
"ENSGACG00000011251" "groupI-1775" "groupI" 12342580 12342784 6.5 2.5e-08 "ywhag2" "3-monooxygenase/tryptophan 5-monooxygenase activation protein, gamma polypeptide 2 [Source:ZFIN;Acc:ZDB-GENE-061023-2]" "groupI" 12349179 12353000 1 "ENSGACG00000011251" -0.0373655361631418 7.70910135418408 0.263408325470266 0.607788199452537 0.99957234361132 0.999832494075397
"ENSGACG00000011269" "groupXV-1446" "groupXV" 10733146 10733350 5.2 5.76e-06 "tmem229b" "transmembrane protein 229B [Source:ZFIN;Acc:ZDB-GENE-060929-1154]" "groupXV" 10677665 10678117 1 "ENSGACG00000011269" 0.0598781075343332 2.1939031506012 0.12996632084857 0.718466961157092 0.99957234361132 0.999832494075397
"ENSGACG00000011271" "groupXV-1446" "groupXV" 10733146 10733350 5.2 5.76e-06 "zfp36l1a" "zinc finger protein 36, C3H type-like 1a [Source:ZFIN;Acc:ZDB-GENE-030131-9860]" "groupXV" 10736296 10738868 -1 "ENSGACG00000011271" -0.121451945413991 3.9849769941625 0.659102314318993 0.41687703904493 0.99957234361132 0.943976279321736
"ENSGACG00000011311" "groupXIX-255" "groupXIX" 13771110 13771314 2.18 3.63e-05 "tsg101a" "tumor susceptibility gene 101a [Source:ZFIN;Acc:ZDB-GENE-030217-1]" "groupXIX" 13764439 13771397 -1 "ENSGACG00000011311" 0.0394054690132843 6.11532301418944 0.232669970578044 0.629551113939129 0.99957234361132 0.999832494075397
"ENSGACG00000011330" "groupI-2963" "groupI" 12467966 12468182 5.19 4.65e-05 "diabloa (2 of 2)" "diablo, IAP-binding mitochondrial protein a [Source:ZFIN;Acc:ZDB-GENE-040426-1303]" "groupI" 12463776 12466145 1 "ENSGACG00000011330" 0.159247181589389 3.02051580016801 1.47945036732188 0.223860537232876 0.99957234361132 0.740583873465265
"ENSGACG00000011337" "groupI-2621" "groupI" 12511399 12511615 5.19 4.65e-05 "PVRL3 (1 of 2)" "poliovirus receptor-related 3 [Source:HGNC Symbol;Acc:HGNC:17664]" "groupI" 12470211 12493888 1 "ENSGACG00000011337" -0.0251843373660502 2.5606457384113 0.006309727737694 0.936687589285886 0.99957234361132 0.999832494075397
"ENSGACG00000011337" "groupI-2963" "groupI" 12467966 12468182 5.19 4.65e-05 "PVRL3 (1 of 2)" "poliovirus receptor-related 3 [Source:HGNC Symbol;Acc:HGNC:17664]" "groupI" 12470211 12493888 1 "ENSGACG00000011337" -0.0251843373660502 2.5606457384113 0.006309727737694 0.936687589285886 0.99957234361132 0.999832494075397
"ENSGACG00000011343" "groupI-2621" "groupI" 12511399 12511615 5.19 4.65e-05 "RRP8" "ribosomal RNA processing 8, methyltransferase, homolog (yeast) [Source:HGNC Symbol;Acc:HGNC:29030]" "groupI" 12522462 12525280 -1 "ENSGACG00000011343" 0.2178066448422 3.43876222678478 3.61012089321251 0.0574289447896405 0.99957234361132 0.279078081937557
"ENSGACG00000011348" "groupXIX-294" "groupXIX" 13816945 13817161 2.96 1.14e-05 "rassf7a" "Ras association (RalGDS/AF-6) domain family (N-terminal) member 7a [Source:ZFIN;Acc:ZDB-GENE-091013-3]" "groupXIX" 13808684 13826463 1 "ENSGACG00000011348" -0.047315117080185 3.70937425298327 0.160975652507837 0.688259841380713 0.99957234361132 0.999832494075397
"ENSGACG00000011349" "groupXII-1275" "groupXII" 15157660 15157864 4.62 8e-07 "src" "v-src sarcoma (Schmidt-Ruppin A-2) viral oncogene homolog (avian) [Source:ZFIN;Acc:ZDB-GENE-030131-3809]" "groupXII" 15135954 15154376 1 "ENSGACG00000011349" -0.0416312039438541 4.53133592996517 0.236348462334201 0.626855977298123 0.99957234361132 0.999832494075397
"ENSGACG00000011349" "groupXII-1624" "groupXII" 15159047 15159251 5.2 5.76e-06 "src" "v-src sarcoma (Schmidt-Ruppin A-2) viral oncogene homolog (avian) [Source:ZFIN;Acc:ZDB-GENE-030131-3809]" "groupXII" 15135954 15154376 1 "ENSGACG00000011349" -0.0416312039438541 4.53133592996517 0.236348462334201 0.626855977298123 0.99957234361132 0.999832494075397
"ENSGACG00000011349" "groupXII-1625" "groupXII" 15159685 15159889 5.2 5.76e-06 "src" "v-src sarcoma (Schmidt-Ruppin A-2) viral oncogene homolog (avian) [Source:ZFIN;Acc:ZDB-GENE-030131-3809]" "groupXII" 15135954 15154376 1 "ENSGACG00000011349" -0.0416312039438541 4.53133592996517 0.236348462334201 0.626855977298123 0.99957234361132 0.999832494075397
"ENSGACG00000011349" "groupXII-619" "groupXII" 15139855 15140071 3.1 3.73e-06 "src" "v-src sarcoma (Schmidt-Ruppin A-2) viral oncogene homolog (avian) [Source:ZFIN;Acc:ZDB-GENE-030131-3809]" "groupXII" 15135954 15154376 1 "ENSGACG00000011349" -0.0416312039438541 4.53133592996517 0.236348462334201 0.626855977298123 0.99957234361132 0.999832494075397
"ENSGACG00000011353" "groupXII-1275" "groupXII" 15157660 15157864 4.62 8e-07 "mical1" "microtubule associated monooxygenase, calponin and LIM domain containing 1 [Source:ZFIN;Acc:ZDB-GENE-081022-3]" "groupXII" 15159858 15171195 1 "ENSGACG00000011353" 0.0957506013560428 4.4002034066057 0.79540078200403 0.372472027398295 0.99957234361132 0.913585917411036
"ENSGACG00000011353" "groupXII-1624" "groupXII" 15159047 15159251 5.2 5.76e-06 "mical1" "microtubule associated monooxygenase, calponin and LIM domain containing 1 [Source:ZFIN;Acc:ZDB-GENE-081022-3]" "groupXII" 15159858 15171195 1 "ENSGACG00000011353" 0.0957506013560428 4.4002034066057 0.79540078200403 0.372472027398295 0.99957234361132 0.913585917411036
"ENSGACG00000011353" "groupXII-1625" "groupXII" 15159685 15159889 5.2 5.76e-06 "mical1" "microtubule associated monooxygenase, calponin and LIM domain containing 1 [Source:ZFIN;Acc:ZDB-GENE-081022-3]" "groupXII" 15159858 15171195 1 "ENSGACG00000011353" 0.0957506013560428 4.4002034066057 0.79540078200403 0.372472027398295 0.99957234361132 0.913585917411036
"ENSGACG00000011373" "groupI-1060" "groupI" 12724671 12724875 2.49 9.67e-05 "robo1" "roundabout homolog 1 [Source:ZFIN;Acc:ZDB-GENE-000209-3]" "groupI" 12734935 12836723 1 "ENSGACG00000011373" -0.117509099771781 5.46892110734204 1.60795509197597 0.204779491516437 0.99957234361132 0.70565510816175
"ENSGACG00000011373" "groupI-2967" "groupI" 12662383 12662599 10.96 1.11e-07 "robo1" "roundabout homolog 1 [Source:ZFIN;Acc:ZDB-GENE-000209-3]" "groupI" 12734935 12836723 1 "ENSGACG00000011373" -0.117509099771781 5.46892110734204 1.60795509197597 0.204779491516437 0.99957234361132 0.70565510816175
"ENSGACG00000011383" "groupI-2972" "groupI" 12966594 12966810 5.19 4.65e-05 "robo2" "roundabout homolog 2 [Source:ZFIN;Acc:ZDB-GENE-001019-1]" "groupI" 12863342 12992642 -1 "ENSGACG00000011383" -0.1532277111027 5.91893948540612 2.25771388866384 0.132950197586625 0.99957234361132 0.536884687905579
"ENSGACG00000011407" "groupVIII-491" "groupVIII" 14453093 14453297 2.31 6.57e-05 "hdgfrp2" "hepatoma-derived growth factor, related protein 2 [Source:ZFIN;Acc:ZDB-GENE-040426-2104]" "groupVIII" 14444287 14449733 1 "ENSGACG00000011407" -0.020274957629796 5.33437005633115 0.0614156131450585 0.8042723360458 0.99957234361132 0.999832494075397
"ENSGACG00000011421" "groupVIII-491" "groupVIII" 14453093 14453297 2.31 6.57e-05 "ap3d1" "adaptor-related protein complex 3, delta 1 subunit [Source:ZFIN;Acc:ZDB-GENE-050208-437]" "groupVIII" 14453499 14470317 1 "ENSGACG00000011421" -0.0452059911289427 6.39624879711458 0.261760184353603 0.608913455390081 0.99957234361132 0.999832494075397
"ENSGACG00000011440" "groupXI-1446" "groupXI" 10334841 10335045 3.71 2.23e-05 "gprc5ba" "G protein-coupled receptor, family C, group 5, member Ba [Source:ZFIN;Acc:ZDB-GENE-030131-8162]" "groupXI" 10322229 10324713 -1 "ENSGACG00000011440" -0.13456970240378 6.40425266939694 2.39636306273593 0.121617703550166 0.99957234361132 0.503948363798022
"ENSGACG00000011445" "groupXI-1446" "groupXI" 10334841 10335045 3.71 2.23e-05 "proza" "protein Z, vitamin K-dependent plasma glycoprotein a [Source:ZFIN;Acc:ZDB-GENE-061013-403]" "groupXI" 10337075 10341613 -1 "ENSGACG00000011445" -0.00155753229110912 8.40575950846417 0.000332673529584326 0.98544791893782 0.99957234361132 0.999832494075397
"ENSGACG00000011453" "groupXII-637" "groupXII" 15248789 15248993 4.1 4.18e-09 "wisp2" "WNT1 inducible signaling pathway protein 2 [Source:ZFIN;Acc:ZDB-GENE-060223-1]" "groupXII" 15236211 15238752 -1 "ENSGACG00000011453" -0.247947733554043 0.560691947820104 0.876632946412336 0.349125549591577 0.99957234361132 0.896755484184775
"ENSGACG00000011456" "groupXII-637" "groupXII" 15248789 15248993 4.1 4.18e-09 "ada" "adenosine deaminase [Source:ZFIN;Acc:ZDB-GENE-040718-393]" "groupXII" 15249081 15259109 1 "ENSGACG00000011456" 0.19569738848214 4.00161443877127 0.703929675942987 0.401466408201121 0.99957234361132 0.934121948250717
"ENSGACG00000011460" "groupI-2628" "groupI" 13254174 13254390 5.19 4.65e-05 "b3galtla" "beta 1,3-galactosyltransferase-like a [Source:ZFIN;Acc:ZDB-GENE-110411-147]" "groupI" 13250718 13294874 1 "ENSGACG00000011460" -0.119044532931194 5.04223384140465 1.49075088077632 0.222099993001118 0.99957234361132 0.737598297386154
"ENSGACG00000011494" "groupXIII-679" "groupXIII" 12979896 12980100 4.24 3.5e-08 "zfand5a" "zinc finger, AN1-type domain 5a [Source:ZFIN;Acc:ZDB-GENE-040426-1979]" "groupXIII" 12977894 12979739 -1 "ENSGACG00000011494" 0.0919659641402659 4.6594635939133 1.13419624496873 0.2868820389817 0.99957234361132 0.832636851793862
"ENSGACG00000011510" "groupXIII-679" "groupXIII" 12979896 12980100 4.24 3.5e-08 "TMC2 (1 of 2)" "transmembrane channel-like 2 [Source:HGNC Symbol;Acc:HGNC:16527]" "groupXIII" 12998320 13005642 1 "ENSGACG00000011510" 0.379404546614239 -0.769654448356086 0.333083779303266 0.563848864480137 0.99957234361132 0.995065043258956
"ENSGACG00000011511" "groupXV-592" "groupXV" 11194150 11194366 2.76 2.45e-05 "syne1b" "spectrin repeat containing, nuclear envelope 1b [Source:ZFIN;Acc:ZDB-GENE-071218-4]" "groupXV" 11186660 11256894 1 "ENSGACG00000011511" 0.0697744717658814 8.09362054214425 0.156431285218464 0.692463627968764 0.99957234361132 0.999832494075397
"ENSGACG00000011532" "groupVI-757" "groupVI" 15358200 15358404 3.9 1.84e-06 "ldb3a" "LIM-domain binding factor 3a [Source:ZFIN;Acc:ZDB-GENE-040121-6]" "groupVI" 15326454 15352359 1 "ENSGACG00000011532" 0.192478936513376 0.723460273426107 0.323778129157155 0.569345925319637 0.99957234361132 0.995804672501502
"ENSGACG00000011543" "groupVI-757" "groupVI" 15358200 15358404 3.9 1.84e-06 "bmpr1aa" "bone morphogenetic protein receptor, type 1aa [Source:ZFIN;Acc:ZDB-GENE-000502-1]" "groupVI" 15384107 15390933 1 "ENSGACG00000011543" -0.290173435853997 2.83364679019566 2.56517509901626 0.109240461541477 0.99957234361132 0.465186264107426
"ENSGACG00000011548" "groupXIX-1141" "groupXIX" 14628638 14628854 10.96 1.11e-07 "rhcgb" "Rhesus blood group, C glycoprotein b [Source:ZFIN;Acc:ZDB-GENE-040426-2595]" "groupXIX" 14615032 14623053 1 "ENSGACG00000011548" 0.388468096563618 0.766999389249216 1.0862966093171 0.297293219589013 0.99957234361132 0.845204924489175
"ENSGACG00000011549" "groupI-1234" "groupI" 13443637 13443853 3.08 5.69e-05 "STARD13 (1 of 2)" "StAR-related lipid transfer (START) domain containing 13 [Source:HGNC Symbol;Acc:HGNC:19164]" "groupI" 13419186 13440418 1 "ENSGACG00000011549" -0.148404986871054 3.79655895839669 2.04111027254312 0.153097866093281 0.99957234361132 0.590526390227178
"ENSGACG00000011555" "groupI-1234" "groupI" 13443637 13443853 3.08 5.69e-05 "nbeab" "neurobeachin b [Source:ZFIN;Acc:ZDB-GENE-120329-2]" "groupI" 13479008 13605192 1 "ENSGACG00000011555" -0.0953914685347138 5.74478003826815 0.82915910635306 0.362515794902091 0.99957234361132 0.906269277117998
"ENSGACG00000011564" "groupXIX-1141" "groupXIX" 14628638 14628854 10.96 1.11e-07 "TVP23A" "trans-golgi network vesicle protein 23 homolog A (S. cerevisiae) [Source:HGNC Symbol;Acc:HGNC:20398]" "groupXIX" 14640640 14642643 -1 "ENSGACG00000011564" -0.0441857137671796 3.26993273188034 0.155744293842218 0.693105255729106 0.99957234361132 0.999832494075397
"ENSGACG00000011576" "groupXV-1454" "groupXV" 11280826 11281030 24.26 2.93e-15 "stx11a" "syntaxin 11a [Source:ZFIN;Acc:ZDB-GENE-040426-2564]" "groupXV" 11280327 11283021 1 "ENSGACG00000011576" 0.77453648923226 -1.43591117135367 1.38474800724131 0.239294041719616 0.99957234361132 0.766554115182978
"ENSGACG00000011604" "groupVIII-127" "groupVIII" 14995099 14995303 2.27 1.75e-07 "LPXN" "leupaxin [Source:HGNC Symbol;Acc:HGNC:14061]" "groupVIII" 14990067 14994404 -1 "ENSGACG00000011604" 0.116146476085555 0.0220738083170369 0.0770757805598876 0.781300045572818 0.99957234361132 0.999832494075397
"ENSGACG00000011611" "groupVIII-127" "groupVIII" 14995099 14995303 2.27 1.75e-07 "scyl3" "SCY1-like 3 (S. cerevisiae) [Source:ZFIN;Acc:ZDB-GENE-030131-2559]" "groupVIII" 14995567 15001000 1 "ENSGACG00000011611" 0.0363660273828825 4.68416658310893 0.188649261275359 0.664043211227594 0.99957234361132 0.999832494075397
"ENSGACG00000011619" "groupVI-164" "groupVI" 15503322 15503526 2.57 5.91e-08 "plekha3" "pleckstrin homology domain containing, family A (phosphoinositide binding specific) member 3 [Source:ZFIN;Acc:ZDB-GENE-040426-1252]" "groupVI" 15503127 15507269 1 "ENSGACG00000011619" 0.0704886641119242 2.85395316431096 0.256327174379173 0.61265473858016 0.99957234361132 0.999832494075397
"ENSGACG00000011630" "groupXII-1281" "groupXII" 15381733 15381937 6.07 1.64e-07 "kansl2" "KAT8 regulatory NSL complex subunit 2 [Source:ZFIN;Acc:ZDB-GENE-041010-67]" "groupXII" 15371766 15377760 1 "ENSGACG00000011630" -0.00076851005599289 4.45422678675343 8.41453338598086e-05 0.992681046468129 0.99957234361132 0.999832494075397
"ENSGACG00000011637" "groupXVIII-611" "groupXVIII" 12181458 12181662 2.82 4.59e-06 "rab32a" "RAB32a, member RAS oncogene family [Source:ZFIN;Acc:ZDB-GENE-031006-10]" "groupXVIII" 12178005 12187754 -1 "ENSGACG00000011637" 0.0666997713226319 2.71198551124454 0.0833207397964024 0.772846687075478 0.99957234361132 0.999832494075397
"ENSGACG00000011638" "groupVI-1576" "groupVI" 15573491 15573707 12.7 8.32e-10 "dusp19b" "dual specificity phosphatase 19b [Source:ZFIN;Acc:ZDB-GENE-040502-1]" "groupVI" 15545107 15550573 1 "ENSGACG00000011638" 0.0160201909625132 2.21337434806872 0.00947371565009369 0.922461938933142 0.99957234361132 0.999832494075397
"ENSGACG00000011642" "groupXII-1281" "groupXII" 15381733 15381937 6.07 1.64e-07 "NCKAP5L" "NCK-associated protein 5-like [Source:HGNC Symbol;Acc:HGNC:29321]" "groupXII" 15396408 15404767 1 "ENSGACG00000011642" -0.0942282816445949 6.25732640806002 1.03532560214347 0.308911110726788 0.99957234361132 0.857559165239164
"ENSGACG00000011648" "groupVI-1576" "groupVI" 15573491 15573707 12.7 8.32e-10 "zc3h15" "zinc finger CCCH-type containing 15 [Source:ZFIN;Acc:ZDB-GENE-030131-6239]" "groupVI" 15640905 15645724 1 "ENSGACG00000011648" -0.115952374511774 5.17583542193542 1.74895796355171 0.186007784498455 0.99957234361132 0.667500330662704
"ENSGACG00000011661" "groupXIX-372" "groupXIX" 14814808 14815012 2.31 6.57e-05 "nras" "neuroblastoma RAS viral (v-ras) oncogene homolog [Source:ZFIN;Acc:ZDB-GENE-990415-166]" "groupXIX" 14879469 14884316 -1 "ENSGACG00000011661" -0.0390814761912824 4.87010146123284 0.237782686818107 0.625812181844762 0.99957234361132 0.999832494075397
"ENSGACG00000011675" "groupXX-1279" "groupXX" 12669065 12669269 3.71 2.23e-05 "setdb1b" "SET domain, bifurcated 1b [Source:ZFIN;Acc:ZDB-GENE-061013-224]" "groupXX" 12656048 12665497 -1 "ENSGACG00000011675" -0.131898195543045 5.43810925580552 2.41452194616465 0.120214663660775 0.99957234361132 0.499687985237954
"ENSGACG00000011676" "groupXVII-711" "groupXVII" 13196521 13196737 5.19 6.7e-07 "BPIFC (3 of 3)" "BPI fold containing family C [Source:HGNC Symbol;Acc:HGNC:16503]" "groupXVII" 13185595 13190366 -1 "ENSGACG00000011676" 0.144160834359042 1.42628740826279 0.144935000469356 0.70342342201052 0.99957234361132 0.999832494075397
"ENSGACG00000011686" "groupXX-12" "groupXX" 12677959 12678163 2.19 2.37e-12 "arnt" "aryl hydrocarbon receptor nuclear translocator [Source:ZFIN;Acc:ZDB-GENE-060126-7]" "groupXX" 12669788 12677898 -1 "ENSGACG00000011686" 0.0211507502646995 4.81533185804372 0.0568910912959879 0.811478941672278 0.99957234361132 0.999832494075397
"ENSGACG00000011686" "groupXX-1279" "groupXX" 12669065 12669269 3.71 2.23e-05 "arnt" "aryl hydrocarbon receptor nuclear translocator [Source:ZFIN;Acc:ZDB-GENE-060126-7]" "groupXX" 12669788 12677898 -1 "ENSGACG00000011686" 0.0211507502646995 4.81533185804372 0.0568910912959879 0.811478941672278 0.99957234361132 0.999832494075397
"ENSGACG00000011688" "groupXIX-921" "groupXIX" 14909743 14909947 13.86 1.6e-13 "sspn" "sarcospan (Kras oncogene-associated gene) [Source:ZFIN;Acc:ZDB-GENE-051127-43]" "groupXIX" 14904307 14907914 1 "ENSGACG00000011688" -0.00618411424735159 0.658327819291685 0.000637032656348069 0.979863925859572 0.99957234361132 0.999832494075397
"ENSGACG00000011693" "groupXIX-921" "groupXIX" 14909743 14909947 13.86 1.6e-13 "itpr2" "inositol 1,4,5-triphosphate receptor, type 2 [Source:ZFIN;Acc:ZDB-GENE-050419-192]" "groupXIX" 14912372 14953056 -1 "ENSGACG00000011693" -0.0638094934724266 4.87680999682186 0.339969212269523 0.559846993716214 0.99957234361132 0.993997960838211
"ENSGACG00000011695" "groupXX-12" "groupXX" 12677959 12678163 2.19 2.37e-12 "cers2b" "ceramide synthase 2b [Source:ZFIN;Acc:ZDB-GENE-110408-40]" "groupXX" 12682509 12692809 -1 "ENSGACG00000011695" -0.113774117881606 4.14185277034649 0.923310974301348 0.336607117694869 0.99957234361132 0.885609314805661
"ENSGACG00000011704" "groupXV-329" "groupXV" 11482875 11483079 2.81 1.93e-07 "dnajc5gb" "DnaJ (Hsp40) homolog, subfamily C, member 5 gamma b [Source:ZFIN;Acc:ZDB-GENE-040426-1238]" "groupXV" 11482864 11487818 1 "ENSGACG00000011704" 0.0323185559862119 1.92055490106742 0.0298607504468542 0.862806566265464 0.99957234361132 0.999832494075397
"ENSGACG00000011707" "groupXX-1501" "groupXX" 12716753 12716969 4.62 1.61e-05 "celf3b" "cugbp, Elav-like family member 3b [Source:ZFIN;Acc:ZDB-GENE-110408-50]" "groupXX" 12695675 12718553 -1 "ENSGACG00000011707" 0.0314902135169913 5.6565839580981 0.125746569663235 0.72288356094945 0.99957234361132 0.999832494075397
